sellerID,dateCreated,Category,title,description,Price,listingID,imageUrl,price,sellerName
996903ea9c352ae1c355d21f9cf316d6,2019-10-31 06:10:24 +0000,Skin Care, HimPrincy Shower Caps Reusable Printed for Men and Women (Random Colour) - Pack of 1 ,"This Elastic Waterproof Bath Cap with elastic band, can be suitable for different head circumference, one size fits most people. Features: Elastic band Full-size adult caps fit everyone. Waterproof design Protect your hair while you are in shower. Soft & Portable Can be folded to very small size, lightweight, easy to carry with whiling travelling. Reusable Not disposable, can use for many times. Specifications: Material: Plastic Color: Random.",79,B07YQZFCMD,https://images-na.ssl-images-amazon.com/images/I/51NPPEEMM1L._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/41MWLyNiXUL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/41jYF0I%2Bf3L._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/51nlfYrExoL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/51pHz859iUL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,1.264,Wilfredo Kennedy
e582319ab1c20504e90f5a9415998fea,2019-10-31 08:01:53 +0000,Hair Care," finesse volumize + strenghten, volumizing conditioner 13 oz (pack of 3) ","Finesse Volumize + Strenghten, Volumizing Conditioner 13 oz (Pack of 3)",3219,B01IADVRW8,https://images-na.ssl-images-amazon.com/images/I/41nbPP9nGZL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,51.504,Cristie Wadham
d8a8f030504ac21227f6c142119ea938,2019-10-29 23:22:01 +0000,Skin Care, Dark Sea Green : Rough Pumice Stone the Callus Remover (Dark Sea Green) ,"Color:Dark Sea Green How To Use - Soak your calloused skin in warm water. - Wait until your dry skin has softened. - Wet the CERASTONE and Rub it gently over the calloused area. - Rinse and repeat. - Dry and moisturize your skin. - Scrub and completely dry out the CERASTONE after use Warning - Don't use a CERASTONE on sore, blisters, red areas or open skin. - Never attempt to remove hardened skin or calluses with metal tools, razor blades or steel wool. - If you experience pain or bleeding when using a CERASTONE, stop immediately. - If you have diabetes, consult with your doctor before using a CERASTONE on your feet",1796,B01N5F90KQ,https://images-na.ssl-images-amazon.com/images/I/51DZ33Ec5PL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/41VjQDz5WKL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/31H-M45LnrL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/51I7MyIbhDL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,28.736,Rickie Atherley
9e499203c3e5b20d0786e270105b152d,2019-10-30 16:00:16 +0000,Skin Care," Banana Boat Sport Performance Lotion Sunscreens with PowerStay Technology SPF 30, 8 Ounces (3 Pack) ","Banana Boat Sport Performance Lotion Sunscreens with PowerStay Technology SPF 30, 8 Ounces (3 Pack)",5689,B00GMPBWKO,https://images-na.ssl-images-amazon.com/images/I/31X-4%2BrEcZL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,91.024,Zona Aldren
2e8cc870153c6839df58e80375a31fd1,2019-10-31 16:26:59 +0000,Skin Care, Stretch Marks Repairing Cream Scar Removal Maternity Skin Care Postpartum Smooth ,Stretch Marks Repairing Cream Scar Removal Maternity Skin Care Postpartum Smooth,5327,B07F2WBN1W,https://images-na.ssl-images-amazon.com/images/I/41EKSCiUi6L._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/I/41F116o70PL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/I/31538bZPebL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,85.232,Cleora Attard
5bac79cea6c61dc04bf8b36dee7535af,2019-10-31 00:11:54 +0000,Skin Care, Stockout HUDA BEAUTY Power Bullet Metallic Lipstick - COLOR: After Party - daring purple - Metallic finish ,A limited-edition metallic lipstick concentrated with pearly pigments and iridescent glitters that melt onto lips with one stroke.,4899,B07V2G69B5,https://images-na.ssl-images-amazon.com/images/I/41O0lyekdmL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/I/51sXC0IMrdL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/I/51jCG-cHSUL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/I/51KTnlWVZNL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,78.384,Tomoko Norton
223d58d40b4c49db08576109d86ab407,2019-10-30 02:26:29 +0000,Grocery & Gourmet Foods," Just Organik Arhar Dal 1kg, 100% Organic ","100% ORGANIC  NO GMO, NO CHEMICALS, NO PESTICIDE  INDIA ORGANIC, USDA CERTIFIED  Just Organik Arhar dal hails from Organic farms in Northern India.  The organic farm grown pods are de-shelled and de-husked after natural sun drying.  Being a member of the group of Legumes, is a rich source of vegetable proteins.  Major nutrients found are Carbohydrates and Vitamin B.  It is rich in dietary fiber, low in cholesterol and saturated fats.  Delicious mouth-watering dish made of organic Arhar dal with or without vegetables is popular for its high nutrient content and can be eaten with roti, rice and bread and makes an integral part Indian diet",195,B00YEV6JLA,"https://images-na.ssl-images-amazon.com/images/I/41hJz4X0sPL._AC_SR38,50_.jpg|https://images-na.ssl-images-amazon.com/images/I/41sfpHXcMoL._AC_SR38,50_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",3.12,Jane Horne
34e22e36881c15a96f3edcba26e159bf,2019-10-31 12:01:48 +0000,Hair Care, Joico K-Pak Intense Hydrator (33 oz) ,Joico K-Pak Intense Hydrator (33.8 oz),5691,B000O2R4AI,https://images-na.ssl-images-amazon.com/images/I/41IRYoONZXL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,91.056,Shannon Drinkwater
b4acd423015c86d9c8ac9e6a286ba857,2019-10-29 17:45:21 +0000,Grocery & Gourmet Foods, 99Auth 5L Natural Raw Cold Pressed Gingelly Oil + Free Tasty Original 150g Country Brown Sugar & Also Free 250g Pure Desi Cow Ghee. Natural Pure Adulteration Free Products. ,"Original Natural Raw Cold Pressed Gingelly/Sesame/TIL oil. Preservatives FREE, Unrefined, Unfiltered, Unpolished, Unbleached, Pure Natural Oil. High-Quality Premium Seeds are used. ONLY 1 INGREDIENT and you get the purest form of Edible Sesame Oil. We care about your health, so we get seeds from farmers and not buy them from the regular market. This process ensures the seeds which we use are without any pesticide and Preservatives hence, you cherish a better and disease free healthy Life. Sesame oil is like the Indian counterpart of olive oil and it lends a distinct flavour to your dishes. Sesame oil is used as a natural preservative in pickles due to its natural antimicrobial properties. Pure NATURAL Country Brown Sugar - Contains NO Added Preservatives- NO Synthetic Colors. NO Artificial Flavors - NO Harmful Chemicals Absolutely NO Sulphur. POWDER FORM - easy to use - can be directly added to tea/coffee/juices! Adds a RICH TASTE to all your preparations! Organic Light Brown sugar is soft, moist, rich, and light brown. NO IMPURITIES - needs no filtering! Hygienically prepared using traditional methods! Processed without the use of any chemicals with centuries-old proven manufacturing technique. Genuine Pure Natural, Chemical Free Ghee with Zero Perspectives & Adulteration. Pure ghee contains fat-soluble nutrients & vitamins that help our bodies maintain good health. Pure ghee helps in better Brain functioning and Memory improvement, in Heart strengthening, in Digestion, in increasing density and strength, in managing Dark Circles, in Hair strengthening, in Improving Vision, in improving Skin Glow, in slowing down the Ageing process and Weight management.",4007,B07YNQQGHM,"https://images-na.ssl-images-amazon.com/images/I/41K1ICA2urL._AC_SR38,50_.jpg|https://images-na.ssl-images-amazon.com/images/I/4143TtL3dGL._AC_SR38,50_.jpg|https://images-na.ssl-images-amazon.com/images/I/31iGRDsWwhL._AC_SR38,50_.jpg|https://images-na.ssl-images-amazon.com/images/I/51Yju7dMBLL._AC_SR38,50_.jpg|https://images-na.ssl-images-amazon.com/images/I/419v9dKvq2L._AC_SR38,50_.jpg|https://images-na.ssl-images-amazon.com/images/I/41skyB58n4L._AC_SR38,50_.jpg|https://images-na.ssl-images-amazon.com/images/I/51%2BDqkPL7YL._AC_SR38,50_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",64.112,Apryl Unsworth
a5df21b1aa0b106f9d9c596732c04f3b,2019-10-29 23:32:15 +0000,Skin Care," Kiss Jewel Accents 66693 (Ljs01) Treasure Trove, 1.6 Ounce ",Customize your manicure and pedicure with sparkling accent stickers. Easy-to-apply nail art dresses up nails and toenails,2019,B072SH1145,https://images-na.ssl-images-amazon.com/images/I/41pkGLjPGNL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,32.304,Signe Attwood
2fc19864cbe964958b2d08b62bce27bc,2019-10-30 07:29:07 +0000,Bath & Shower, Critic-Aid%C2%AE Critic-Aid Skin Paste - Anorectal Skin Protectant / Barrier Paste 6 oz Tube ,"Critic-aid anorectal skin paste is an advanced skin care line specially designed to protect the skin from unwanted moisture and prevent breakdown. Great for protecting sensitive skin areas during routine incontinence care, the critic-aid anorectal skin paste line by coloplast provides the protection your patients need to stay healthy. Each paste will adhere to both denuded and intact skin, and help create a barrier that will keep the skin soft, moisturized and protected all at the same time. Zinc oxide base provides occlusive protection",3515,B07BV2F28Q,https://images-na.ssl-images-amazon.com/images/I/41Z0pA%2BSuKL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,56.24,Shawnta Allcock
aa060772738a2840ca5032a7a6a6fe72,2019-10-31 14:59:35 +0000,Skin Care, Bamboo Cream Peel ,"Our Bamboo Cream Peel provides radiant skin year round.;Slough off dead skin cells with this gentle skin smoother with natural bamboo, jojoba beads and crushed almonds. Leaves your skin soft, smooth and silky.",3627,B008617U3K,https://images-na.ssl-images-amazon.com/images/I/21tmpZ69JfL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,58.032,Buster Simmonds
856db9c2a6fb35c569ebbdb58c37b6ba,2019-10-31 02:46:34 +0000,Hair Care," AngTatva Hair Growth Serum: Hair Serum For Hair Fall Control, Hair Treatment, Hair Growth, 30ML ","Our hair is exposed to pollution and sun every single day which causes extensive damage to the hair. while washing and oiling the hair to get rid of any dirt or grime in the hair, it does not really protect the hair from environmental damage. This is when the hair serum plays an important role in protecting the hair. AngTatva presents Hair Serum to provide complete hair nourishment and to achieve silky soft hair. This intensive serum is a blend of pure herbal extract and essential oils. its stimulates roots to promote new hair growth and strengthens the hair preventing hair fall and breakage. Transform your dull, dry hair into beautifully smooth, stunning, silky hair with our Hair Serum!",1495,B07QHT49KZ,https://images-na.ssl-images-amazon.com/images/I/31Cxp23QOIL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/I/4138HKOQylL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,23.92,Jerald Venables
fd2001bdfd17478234a05fcb09230afc,2019-10-31 15:04:10 +0000,Skin Care," Ottilie Lulu, Morning Facial Moisturizer, Southing Mandarin Sandalwood Scent, 3 fl oz (88 ml) ","Specially formulated for all skin types, and especially good for dry, chapped skin. Morning Pure Facial Moisturizer is a unique infusion of hydrating Organic Shea Butter, calming Calendula Extract, and refreshing Mandarin Essential oil leaving skin feeling soft and smooth--beautiful",5982,B072M1JWQG,https://images-na.ssl-images-amazon.com/images/I/41QG3YBxFSL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/I/412-CJPztuL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,95.712,Elvia Manson
17f61b09aa61950ff67405e1dd62dfa6,2019-10-30 11:59:23 +0000,Fragrance, Demeter 1 Oz Sugar Cookie Cologne Spray ,The scent is always in the name with Demeter fragrances.,3912,B01849OFPY,https://images-na.ssl-images-amazon.com/images/I/41xv3WnEP3L._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,62.592,Eufemia Knab
9bbebde186b74a52643b95047f580d29,2019-10-30 23:49:46 +0000,Skin Care, Sonaturals Lip Balm Vanilla Combo ,"Whether it’s the nervous biting of the lips or the unabashed grin that you flash in joy, your lips are one of your most expressive features. Keep them supple and nourished with our all-natural lip balm that protects you against the harsh effects of the elements. The lustrous lip balm applies like silk and is easily absorbed, hydrating and softening. Get that perfect smile that melts hearts with the Sonaturals lip balm!",149,B07XS92LL8,https://images-na.ssl-images-amazon.com/images/I/41TfksL7Y5L._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/41wlRiNL0uL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/41xxggILmGL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/41GoywggXSL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/31pvTCXBLWL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/21e3Y2d-hFL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/21-d-T9ubVL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,2.384,Rosamond Glencross
188131de955323061a90e85116b3abc8,2019-10-29 00:40:54 +0000,Skin Care, Ciracle Anti-Blemish Toner 105.5ml Acne Blackheads Whiteheads Pores ,"Ciracle Anti-Blemish Toner 105.5ml. Properties of Ciracle Anti-Blemish Toner. Assists with reducing acne, blemishes, blackheads and whiteheads. Cleanses pores and gently exfoliates the skin. Squeeze toner onto cotton wool or pad and pat all over your face.",3699,B07FZJ9CCD,https://images-na.ssl-images-amazon.com/images/I/41qVrM2npDL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/41qVrM2npDL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/31rc3kJWgvL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,59.184,Marlin Khalifa
db5ea40aaca8ac947ba33260d49bd21b,2019-10-28 18:14:48 +0000,Bath & Shower, Dial Antioxidant Vitamin Infused Body Wash 621ml With Free Kesar Almond Soap Worth RS. 42/- ,It helps reinforce your skinÆs defense system. Its moisturizing formula infused with natural cranberry extracts provides a healthy clean.,750,B01N1X1WSR,https://images-na.ssl-images-amazon.com/images/I/41RBKRsA3WL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/I/51NWiBYwxWL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,12,Bethanie Rickett
8a440ffdac96f1f2c7cd7ad1f51c54ba,2019-10-29 23:35:10 +0000,Bath & Shower, Aloe Life Skin Gel Unscented -- 1 oz ,,3859,B06XSHTQGZ,https://images-na.ssl-images-amazon.com/images/I/41iqA5UG4jL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,61.744,Mozella Yarker
bf4fbe4bbdaf4af473301d90fb1cc444,2019-10-31 07:15:44 +0000,Bath & Shower, Ecotools Shower Cap and Storage Case 2.60 Ounce ,"EcoTools Shower Cap and Storage Case, 7428",1140,B00AEM0XHE,https://images-na.ssl-images-amazon.com/images/I/51PoRtJTswL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/51uo1eRJTWL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/51JAaOvjQCL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,18.24,Erinn Ebdon
2553ad657a92d718d1e9a4fa9c794be6,2019-10-28 21:55:13 +0000,Bath & Shower, Mary Kay Embrace Dreams Sugar Scrub ,Mary Kay Embrace Dreams Sugar Scrub,3895,B06XT37XCV,https://images-na.ssl-images-amazon.com/images/I/41hxRharrYL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/41D0uaPw-sL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,62.32,Ona Bowers
3b34f28ec5f24456fa935ef61a0c07b1,2019-10-29 01:01:53 +0000,Skin Care, PINK ROOT PEARL GEL 500GM WITH MANGO BLEACH 50GM ,PINK ROOT PEARL GEL 500GM WITH MANGO BLEACH 50GM,399,B07NP2F1XP,https://images-na.ssl-images-amazon.com/images/I/41Lnbzj3%2BrL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,6.384,Darcey Squires
872258d06cde9826a3fb6732b563db7d,2019-10-31 11:37:26 +0000,Skin Care, Ubervia Pack of 80/ bottle Gold Osmanthus eye mask Women Gel whey protein face care sleep patches health mascaras ,,1000,B07PNBW9KN,https://images-na.ssl-images-amazon.com/images/I/31crrlfxHCL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/I/41wJDhasc0L._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/I/41JCvnjlOCL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/I/51B9mXhzCSL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/I/41UpgFnKgXL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/I/51j5H55tNoL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,16,Kelvin Storer
b9107719b7eea43f0f2d0d89b8652f5f,2019-10-31 08:35:26 +0000,Bath & Shower," Happily Unmarried Body Wash, Bergamot and Patchouli, 200ml ",,154,B076CPN7WB,https://images-na.ssl-images-amazon.com/images/I/41y0uIpCFZL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/41wYvAaE1xL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/41iEqrVrDPL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/510fCpBdE9L._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/51Fvnz4ZXoL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/518getU6DaL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,2.464,Adam Rampling
d0f97b9bb7fb240d089b5c36c175e26b,2019-10-30 06:00:40 +0000,Skin Care, Shrewas Skin Bleaching Cream For Dark Skin Pearl V7 Whitening Cream ,"Whiten and brighten both face & body immediately Can be used alone or be mixed with foundation Feature non-greasy texture Not only whitens & brightens your skin, but also makes skin tone even. Furthermore, it moisturizes your skin, making your skin soft and silky!",4440,B07NRXWW4N,https://images-na.ssl-images-amazon.com/images/I/51NAdzM47qL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,71.04,Geoffrey Dillon
b6c46fc31974f5931629117233b9ae49,2019-10-31 10:58:53 +0000,Skin Care, Avon Anew Ultimate 7s Day Cream ,Anew Ultimate Multi Performance Day Cream SPF 25 1.7 OZ.,1999,B007RIEYGO,https://images-na.ssl-images-amazon.com/images/I/51-WdIe3UbL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/I/51xv67Iy4DL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/I/51ctZZo6vCL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,31.984,Carylon Strong
210b896e9b29d5fd6c7b630abac4b3b9,2019-10-28 15:34:03 +0000,Grocery & Gourmet Foods," Navi Rams Organic Mango Mix Pickle, 400 grams ",This product is of Navi Ram's brand and it is Vegetarian.,300,B07D57161N,"https://images-na.ssl-images-amazon.com/images/I/41Q-H8i1ZGL._SX38_SY50_CR,0,0,38,50_.jpg|https://images-na.ssl-images-amazon.com/images/I/41NHDb72CeL._SX38_SY50_CR,0,0,38,50_.jpg|https://images-na.ssl-images-amazon.com/images/I/51sKtqoxAYL._SX38_SY50_CR,0,0,38,50_.jpg|https://images-na.ssl-images-amazon.com/images/I/51jIhlezPaL._SX38_SY50_CR,0,0,38,50_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",4.8,Tiana Hampton
71228b552c13be9c1584869989b526f8,2019-10-28 21:27:26 +0000,Grocery & Gourmet Foods," Sunfeast Moms Magic Choco Chip, 100g ",Luscious butter in a delectable cookie.,47.5,B01IKD2R8Q,https://images-na.ssl-images-amazon.com/images/I/41pfvKBr3EL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/516JKwZiEGL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/61RUJfE-L8L._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/61rgXboEXFL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/51hc822CpXL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/61bzuvtBd0L._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,0.76,Alvina Gutteridge
8ed53766170d54b069eed1af41938d20,2019-10-30 08:36:52 +0000,Grocery & Gourmet Foods, Ideas for congratulations gifts - 18 Chocolate Gift Box - Congrats gift ideas ,"This Chocolate Gift Box contains delectable assorted Chocolates. Filled with roasted almonds, fruit & nuts and butter scotch, they will tempt and delight the taste buds. These are packed in a beautiful wooden box especially designed for an elegant presentation. The sturdy box can be reused. The best gift to Congratulate someone. Lots of options for box design & chocolate design. ChocoCraft is the manufacturer of customised chocolates specialise in making printed chocolates. We offer gifting solutions for corporates and personal occasions.",995,B01HMHBRVY,"https://images-na.ssl-images-amazon.com/images/I/51c0RPxIUuL._AC_SR38,50_.jpg|https://images-na.ssl-images-amazon.com/images/I/41pvE8FAYiL._AC_SR38,50_.jpg|https://images-na.ssl-images-amazon.com/images/I/51qY-2aoLhL._AC_SR38,50_.jpg|https://images-na.ssl-images-amazon.com/images/I/41TB9xh-XpL._AC_SR38,50_.jpg|https://images-na.ssl-images-amazon.com/images/I/516m6fASfXL._AC_SR38,50_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",15.92,Silvia Fotheringham
1a5d472d407be644d54aecbb3d1d6821,2019-10-30 21:57:13 +0000,Fragrance, M7 Oud Attar By Swiss Arabian - 250ml Kivalo Ⓡ ,"Let yourself be charmed by the charming scents of Swiss Arabian M7 Oud YSL in Oil. A remarkable perfume that will initiate you to the exhaltations Oud, oriental. The perfume brand Swiss Arabian has managed to make a generous fragrance with a composition of oud. Make the right choice and order immediately this real treasure of oriental perfumery.",3999,B07KSB4TFR,https://images-na.ssl-images-amazon.com/images/I/41LDu9q2NIL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,63.984,Ferdinand Fawcett
a61dcd2ffd1ee214b12b9c08b107b866,2019-10-29 00:58:58 +0000,Skin Care, Generic New Imported1 Pair Pink SPA Gel Moisturizing Foot Socks Skin Whitening ,"Whitening, moisturizing and anti-wrinkle skin reusable, flexible, easy to use and clean soften and smooth dry skin treat heel cracks and prevents skin chapping perfect for moisturizing your skin",199,B07B2X6QK4,https://images-na.ssl-images-amazon.com/images/I/51gk2i7FWJL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/I/417pM0gJZ8L._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/I/51Qrm17%2BCFL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/I/51PQh2fWnHL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,3.184,Terrence Yeatman
3b0470a7d83a4bb3aec83a9c4b7e6504,2019-10-28 21:35:53 +0000,Hair Care," Maurya Khadi Amla & Bhringraj Shampoo,210ml Pack, Set of 3 ","Go the herbal way to lustrous and shiny hair with Khadi Herbal Amla & Bhringraj Cleanser that contains nourishing amla and bhringraj extracts.The combination of the two best ingredients for hair: amla-stops greying and dandruff, and bhringraj-an excellent hair tonic, works amazingly to give you healthy and beautiful hair.",515,B07WGNBY82,https://images-na.ssl-images-amazon.com/images/I/51myrqo1WWL._SS40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,8.24,King Packer
373cb2380e05da252a093cd2b7632fb0,2019-10-30 21:42:11 +0000,Bath & Shower, SEVA Nylon Bathing Body Cleaning Back Scrubber Sponge Loofah for Men and Women ,"For an invigorating bath experience, get this superior quality ‘loofah for bath’. Helps increase lather of your ‘shower gel’ and removes dead skin cells. Can be used for skin which needs to be exfoliated regularly. This ‘loofah with loop’ provides you a more ‘comfortable bath’ How to use- Wet the ‘loofah’ Pour a drop of ‘shower gel’ Gently squeeze to produce lather Rub it over your body Rinse and hang to dry.",.55.00,B07QVH18T7,https://images-na.ssl-images-amazon.com/images/I/41Xdw%2BZMsjL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,#VALUE!,Leanna Eaves
2cfbaa80604c06673c2e001924a2ca22,2019-10-28 16:26:08 +0000,Skin Care, [Nature Republic] Collagen Dream 50 All In One Radiance Tone Up Cream SPF35 PA++ ,All In One Radiance Tone Up Cream SPF35 PA 50ml. Collagen dream all in one radiance tone up cream provides natural radiance. Nature Republic Collagen Dream 50. Water collagen 50% and acai palm extracts 83ppm contained.,5540,B07FPJRG2L,https://images-na.ssl-images-amazon.com/images/I/41hQyFmotaL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,88.64,Carri Ferrier
9aac89798ac96a15718abc14d8621f7f,2019-10-28 17:32:41 +0000,Skin Care, Ancient flower - Rose Water & A Royal Story Natural Vitamin C with Argan Night Repair Face Serum & Oil Is Gold - Argan Lip Oil (100 ml + 10 ml + 8 ml) ,"FACE SERUM: Ancient Flower - Natural Vitamin C with Argan Face Serum. ROSE WATER : Its made from rose flowers, works well with acne prone skin, hand spots, dark marks, and combination-oily skin. PORE CLEANSING Rose water helps clean pores and tone the skin. It helps hydrate, revitalize and moisturize the skin and maintain the skin's pH balance. TONE: Rosewater can tone down and alleviate temporary redness. GREAT ANTIOXIDANT. It helps to strengthen skin cells and regenerate skin tissues, reducing wrinkles and fine lines. No harmful chemicals. ADDS SHINE TO DULL HAIR!Use: After Cleansing Pat dry and use rose water, morning and evening. LIP OIL : An ANCIENT formula researched by Ancient Flower for Lips  Contains Oils that helps LIGHTENS LIPS, MAKES THEM HEALTHIER, MORE LUSCIOUS AND MOISTURISES LIPS TOO. CONTAILS NO CHEMICALS  100% pure natural and rich oils that enhances the beauty of lips.  Can be used under make up too.  It is a Natural Product so it shows results with time.",349,B07W56JY76,https://images-na.ssl-images-amazon.com/images/I/41xMXAH57XL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/I/414Q06uiMbL._AC_US40_.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif,5.584,Alison Deverell
